,id bitacora,id atencion,cluster
618,20039,21093.0,6
619,20038,22692.0,1
620,20036,21177.0,7
621,20035,21589.0,2
622,20034,21840.0,7
623,20033,21153.0,7
624,20032,21648.0,8
625,20029,21382.0,1
626,20028,21378.0,1
627,20027,21642.0,1
628,20026,21372.0,6
629,20024,22481.0,6
630,20022,21955.0,6
631,20019,20349.0,6
632,20016,22638.0,7
633,20011,21963.0,4
634,20010,21645.0,3
635,20009,22615.0,2
636,20007,21634.0,2
637,20006,21702.0,2
638,20005,22620.0,2
639,20003,21647.0,7
640,19993,22512.0,7
641,19980,21883.0,1
642,19977,21340.0,3
643,19976,21335.0,3
644,19975,22691.0,3
645,19973,22706.0,2
646,19971,22639.0,1
647,19968,22552.0,6
648,19958,21510.0,7
649,19952,22585.0,8
650,19951,22294.0,8
651,19948,21820.0,7
652,19947,21151.0,3
653,19938,20909.0,3
654,19937,22455.0,7
655,19936,21369.0,7
656,19934,22251.0,6
657,19931,21571.0,2
658,19910,22442.0,3
659,19909,22444.0,3
660,19907,22443.0,7
661,19897,20518.0,3
662,19896,21341.0,1
663,19895,19806.0,1
664,19893,21354.0,1
665,19892,21349.0,1
666,19890,21832.0,1
667,19887,21734.0,1
668,19885,21351.0,1
669,19883,21343.0,1
670,19882,21345.0,1
671,19881,22301.0,8
672,19880,21699.0,1
673,19878,22296.0,8
674,19876,22293.0,8
675,19875,21350.0,1
676,19874,21639.0,1
677,19873,22569.0,1
678,19869,21385.0,3
679,19862,20195.0,7
680,19861,21838.0,7
681,19858,21704.0,3
682,19845,22480.0,6
683,19842,21591.0,4
684,19838,21632.0,7
685,19837,21337.0,3
686,19832,20098.0,4
687,19827,22439.0,3
688,19813,21387.0,3
689,19808,21515.0,2
690,19807,22441.0,3
691,19806,20872.0,3
692,19805,21338.0,3
693,19804,20632.0,7
694,19803,22344.0,0
695,19802,21176.0,7
696,19801,21833.0,7
697,19800,21086.0,4
698,19797,21511.0,1
699,19788,21574.0,1
700,19787,21633.0,1
701,19786,21999.0,6
702,19785,20097.0,7
703,19784,21454.0,7
704,19783,19829.0,6
705,19782,20914.0,6
706,19780,22396.0,8
707,19765,21651.0,1
708,19761,21920.0,1
709,19759,21242.0,7
710,19758,21701.0,1
711,19757,21943.0,1
712,19756,20581.0,1
713,19752,21570.0,7
714,19743,21523.0,1
715,19737,21517.0,6
716,19736,21573.0,2
717,19734,20304.0,4
718,19732,20310.0,3
719,19724,21583.0,1
720,19711,21283.0,7
721,19708,22259.0,1
722,19707,22256.0,1
723,19706,22257.0,1
724,19704,22258.0,1
725,19703,22255.0,1
726,19701,22254.0,1
727,19699,21192.0,1
728,19698,21691.0,6
729,19697,21649.0,6
730,19695,21656.0,7
731,19694,21821.0,3
732,19693,21534.0,4
733,19692,20791.0,6
734,19691,22253.0,7
735,19689,20059.0,6
736,19688,22252.0,4
737,19687,20060.0,7
738,19675,22291.0,8
739,19663,22246.0,7
740,19661,21839.0,7
741,19658,20093.0,6
742,19657,20051.0,6
743,19656,21473.0,8
744,19655,21502.0,6
745,19654,21466.0,6
746,19649,21090.0,7
747,19643,21092.0,7
748,19637,21822.0,1
749,19636,21380.0,1
750,19633,21662.0,1
751,19631,20920.0,1
752,19623,21148.0,7
753,19622,21652.0,2
754,19621,21579.0,8
755,19619,20334.0,8
756,19618,21360.0,8
757,19617,21493.0,8
758,19616,21363.0,8
759,19615,21359.0,8
760,19614,21492.0,8
761,19613,21491.0,8
762,19612,21742.0,8
763,19611,21150.0,3
764,19610,21147.0,7
765,19609,20119.0,1
766,19608,19958.0,1
767,19607,20118.0,1
768,19603,20640.0,3
769,19601,20089.0,8
770,19600,21709.0,1
771,19599,21441.0,8
772,19598,21581.0,1
773,19596,20482.0,3
774,19595,22237.0,2
775,19594,20965.0,6
776,19592,20866.0,3
777,19591,20867.0,3
778,19587,21735.0,2
779,19586,21207.0,2
780,19585,21655.0,2
781,19584,21984.0,2
782,19583,19622.0,2
783,19582,21536.0,4
784,19569,19725.0,2
785,19566,19242.0,2
786,19565,21377.0,6
787,19564,20919.0,6
788,19563,20345.0,6
789,19562,21188.0,3
790,19561,21435.0,7
791,19560,19684.0,3
792,19559,21867.0,2
793,19554,21969.0,6
794,19537,21824.0,2
795,19526,20865.0,3
796,19525,20483.0,3
797,19501,18601.0,8
798,19499,21967.0,8
799,19498,20336.0,8
800,19492,21857.0,7
801,19490,21383.0,3
802,19485,20908.0,7
803,19484,20906.0,4
804,19483,21456.0,6
805,19482,19827.0,6
806,19480,20562.0,2
807,19462,21237.0,3
808,19461,20411.0,7
809,19460,21134.0,2
810,19459,21236.0,3
811,19450,20194.0,7
812,19449,21741.0,1
813,19437,20953.0,7
814,19428,21856.0,1
815,19427,21344.0,1
816,19426,20369.0,3
817,19409,20594.0,4
818,19403,21438.0,3
819,19399,21434.0,7
820,19394,19724.0,2
821,19390,21175.0,7
822,19386,21461.0,1
823,19385,21379.0,1
824,19371,21186.0,7
825,19369,21506.0,6
826,19366,21355.0,1
827,19364,21346.0,1
828,19362,21462.0,1
829,19361,21353.0,1
830,19359,20877.0,1
831,19358,21356.0,1
832,19357,21458.0,1
833,19356,21486.0,7
834,19355,21348.0,1
835,19354,21347.0,1
836,19353,21580.0,1
837,19352,21487.0,6
838,19351,21457.0,1
839,19312,21066.0,6
840,19311,20831.0,6
841,19310,21429.0,6
842,19309,21430.0,8
843,19308,20202.0,3
844,19307,21222.0,6
845,19306,19957.0,1
846,19300,20731.0,1
847,19299,21218.0,7
848,19298,21403.0,1
849,19297,21138.0,3
850,19296,21485.0,7
851,19293,19683.0,2
852,19290,21410.0,2
853,19289,21180.0,1
854,19288,21477.0,6
855,19282,20910.0,6
856,19280,21420.0,6
857,19279,21464.0,2
858,19278,20343.0,6
859,19277,21475.0,1
860,19276,20421.0,6
861,19274,21460.0,1
862,19273,21257.0,8
863,19272,21149.0,7
864,19271,21261.0,8
865,19270,19480.0,6
866,19269,20889.0,8
867,19267,21255.0,8
868,19265,20901.0,8
869,19264,20354.0,1
870,19262,21249.0,8
871,19260,19404.0,6
872,19256,20346.0,6
873,19255,19922.0,6
874,19254,19606.0,7
875,19252,19826.0,6
876,19244,20353.0,1
877,19242,20352.0,1
878,19235,20301.0,3
879,19231,21184.0,3
880,19214,21276.0,6
881,19208,21280.0,6
882,19204,21277.0,6
883,19203,21145.0,6
884,19201,19477.0,3
885,19200,19821.0,3
886,19197,20964.0,6
887,19194,20088.0,6
888,19187,21034.0,7
889,19184,21238.0,7
890,19181,21241.0,7
891,19179,20882.0,1
892,19176,20988.0,4
893,19175,20989.0,7
894,19173,21089.0,4
895,19166,20639.0,7
896,19165,21152.0,4
897,19164,20638.0,7
898,19163,21091.0,7
899,19162,20990.0,6
900,19160,20307.0,3
901,19159,19530.0,3
902,19158,19329.0,7
903,19157,20303.0,3
904,19156,19719.0,3
905,19154,20870.0,3
906,19153,20737.0,7
907,19152,21201.0,2
908,19151,20297.0,3
909,19150,20811.0,2
910,19149,21158.0,1
911,19147,20883.0,1
912,19124,20298.0,3
913,19123,20305.0,3
914,19122,19621.0,2
915,19120,21217.0,7
916,19109,21245.0,8
917,19108,20904.0,2
918,19107,21244.0,8
919,19104,20541.0,8
920,19089,20325.0,8
921,19088,21214.0,3
922,19085,18906.0,8
923,19063,21199.0,2
924,19060,20306.0,6
925,19050,19490.0,7
926,19043,19928.0,3
927,19033,20955.0,3
928,19032,20493.0,8
929,19029,21157.0,8
930,19026,20066.0,1
931,19016,19241.0,2
932,19014,20728.0,2
933,19013,18894.0,2
934,19003,21136.0,4
935,19002,21055.0,7
936,19000,20401.0,4
937,18999,20406.0,4
938,18998,21159.0,1
939,18995,20296.0,3
940,18994,21067.0,1
941,18991,20366.0,3
942,18989,20488.0,1
943,18987,19843.0,3
944,18967,20193.0,7
945,18965,20635.0,7
946,18960,19830.0,6
947,18959,19604.0,6
948,18958,20095.0,4
949,18957,20593.0,7
950,18956,19682.0,2
951,18950,20117.0,1
952,18949,19956.0,1
953,18948,20116.0,1
954,18940,20874.0,3
955,18939,21038.0,2
956,18936,20339.0,3
957,18935,20873.0,3
958,18933,19822.0,3
959,18931,20340.0,3
960,18918,20561.0,4
961,18916,19587.0,1
962,18915,20875.0,1
963,18914,20884.0,1
964,18913,20977.0,1
965,18911,20976.0,1
966,18907,20504.0,4
967,18905,19701.0,2
968,18904,19702.0,2
969,18903,19823.0,2
970,18902,19600.0,2
971,18901,19465.0,1
972,18900,20975.0,1
973,18898,20880.0,1
974,18897,20698.0,1
975,18873,20963.0,6
976,18872,20621.0,1
977,18871,20072.0,1
978,18870,20987.0,7
979,18869,19687.0,3
980,18868,20630.0,7
981,18867,19991.0,8
982,18866,20326.0,8
983,18865,20330.0,8
984,18864,19995.0,8
985,18863,20214.0,8
986,18862,20216.0,8
987,18861,20213.0,8
988,18860,20756.0,8
989,18859,20709.0,1
990,18858,20708.0,1
991,18853,20761.0,6
992,18845,20962.0,6
993,18835,20726.0,1
994,18826,20453.0,6
995,18824,19607.0,6
996,18823,20644.0,1
997,18822,20730.0,1
998,18821,20418.0,7
999,18818,20412.0,7
1000,18817,20188.0,7
1001,18815,19832.0,1
1002,18814,19833.0,1
1003,18813,19998.0,1
1004,18812,19279.0,7
1005,18811,20629.0,1
1006,18810,20733.0,6
1007,18809,20634.0,7
1008,18808,20805.0,1
1009,18807,20645.0,6
1010,18802,20413.0,7
1011,18800,20414.0,7
1012,18799,20416.0,7
1013,18798,20415.0,7
1014,18797,19518.0,7
1015,18795,19468.0,8
1016,18790,19397.0,8
1017,18784,20723.0,6
1018,18782,20724.0,7
1019,18780,19403.0,6
1020,18779,19828.0,6
1021,18778,19420.0,7
1022,18777,19603.0,6
1023,18776,20206.0,2
1024,18775,19842.0,3
1025,18774,19927.0,3
1026,18773,20368.0,3
1027,18771,20087.0,8
1028,18770,19406.0,8
1029,18768,20205.0,2
1030,18759,19585.0,3
1031,18758,20315.0,6
1032,18757,19795.0,3
1033,18756,20313.0,3
1034,18755,20790.0,3
1035,18740,20829.0,7
1036,18655,19620.0,2
1037,18650,20699.0,1
1038,18649,19809.0,1
1039,18648,19797.0,3
1040,18647,20311.0,3
1041,18646,19803.0,7
1042,18611,20689.0,7
1043,18607,20392.0,3
1044,18599,20388.0,1
1045,18596,20721.0,2
1046,18594,20719.0,2
1047,18593,19529.0,3
1048,18592,19528.0,2
1049,18579,20454.0,3
1050,18576,20170.0,6
1051,18572,20643.0,1
1052,18571,20690.0,1
1053,18562,20498.0,8
1054,18561,20324.0,8
1055,18560,19813.0,8
1056,18559,19989.0,8
1057,18558,19992.0,8
1058,18557,19997.0,8
1059,18556,20218.0,8
1060,18549,20312.0,3
1061,18547,19800.0,7
1062,18512,20215.0,8
1063,18511,20217.0,8
1064,18509,20149.0,2
1065,18481,19681.0,3
1066,18473,19717.0,2
1067,18470,20192.0,7
1068,18468,20417.0,7
1069,18462,20196.0,7
1070,18458,20190.0,7
1071,18457,18899.0,7
1072,18441,19798.0,3
1073,18440,20540.0,8
1074,18439,19965.0,7
1075,18438,19805.0,3
1076,18436,19582.0,3
1077,18434,20455.0,2
1078,18432,20452.0,3
1079,18431,20211.0,1
1080,18426,19984.0,1
1081,18425,19209.0,1
1082,18424,18562.0,1
1083,18423,19807.0,1
1084,18422,20376.0,1
1085,18420,19810.0,1
1086,18413,20410.0,7
1087,18408,19560.0,7
1088,18402,20391.0,7
1089,18397,20187.0,7
1090,18394,20189.0,7
1091,18391,18232.0,4
1092,18389,19483.0,6
1093,18383,19475.0,3
1094,18381,19476.0,3
1095,18380,18550.0,3
1096,18378,19581.0,3
1097,18376,19602.0,3
1098,18375,19478.0,4
1099,18355,19986.0,2
1100,18353,18469.0,3
1101,18345,20191.0,7
1102,18342,20198.0,7
1103,18340,20197.0,7
1104,18339,19712.0,2
1105,18338,19203.0,3
1106,18333,20167.0,6
1107,18332,19617.0,3
1108,18327,19926.0,3
1109,18324,20168.0,3
1110,18323,20166.0,3
1111,18322,20058.0,6
1112,18321,20234.0,3
1113,18320,20232.0,3
1114,18318,20230.0,7
1115,18317,20212.0,3
1116,18316,19339.0,3
1117,18314,19804.0,3
1118,18313,19025.0,2
1119,18312,20132.0,1
1120,18311,19610.0,1
1121,18310,19487.0,1
1122,18309,20068.0,1
1123,18308,18110.0,1
1124,18305,20169.0,1
1125,18304,20370.0,2
1126,18303,19845.0,3
1127,18301,19396.0,8
1128,18300,19707.0,8
1129,18299,19405.0,8
1130,18297,19204.0,1
1131,18294,20331.0,7
1132,18291,20229.0,3
1133,18283,18133.0,6
1134,18282,18213.0,1
1135,18281,19955.0,1
1136,18280,18121.0,1
1137,18275,19869.0,7
1138,18262,18070.0,2
1139,18248,20122.0,7
1140,18247,20121.0,7
1141,18242,19741.0,1
1142,18241,19742.0,1
1143,18240,19583.0,3
1144,18239,19801.0,3
1145,18238,19198.0,3
1146,18234,19034.0,1
1147,18233,19966.0,1
1148,18219,18472.0,7
1149,18212,20047.0,6
