0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2022-02-02 02:24:13.558989-03:00,96,1474,0,3264,1226,0,1552,453,0,0,0,0,1655,0,0,2009,0,0,894,0,0,1627,2087,0
2022-02-02 02:24:13.558989-03:00,109,1463,0,3286,1237,0,1578,446,0,52,0,0,1664,0,0,2000,0,0,908,0,0,1619,2042,0
2022-02-02 02:24:13.558989-03:00,107,1483,0,3272,1237,0,1575,470,0,56,0,0,1677,0,0,2000,0,0,898,0,0,1619,2032,0
2022-02-02 02:24:13.558989-03:00,101,1491,0,3296,1243,0,1558,465,0,52,0,0,1678,0,0,2006,0,0,899,0,0,1622,2003,0
2022-02-02 02:24:13.558989-03:00,103,1495,0,3268,1241,0,1571,470,0,53,0,0,1763,0,0,2005,0,0,899,0,0,1632,2000,0
2022-02-02 02:24:13.558989-03:00,100,1493,0,3249,1231,0,1585,494,0,46,0,0,1678,0,0,2003,0,0,921,0,0,1634,1985,0
2022-02-02 02:24:13.558989-03:00,109,1505,0,3279,1238,0,1606,491,0,63,0,0,1683,0,0,2015,0,0,938,0,0,1627,1983,0
2022-02-02 02:24:13.558989-03:00,135,1514,0,3281,1248,0,1613,502,0,129,0,0,1696,0,0,2015,0,0,931,0,0,1637,1979,0
2022-02-02 02:24:13.558989-03:00,110,1517,0,3286,1259,0,1602,538,0,96,0,0,1740,0,0,2016,0,0,930,0,0,1637,1987,0
2022-02-02 02:24:13.558989-03:00,114,1520,0,3283,1262,0,1629,535,0,93,0,0,1680,0,0,2026,0,0,930,0,0,1643,2003,0
2022-02-02 02:24:13.558989-03:00,119,1510,0,3285,1279,0,1630,533,0,107,0,0,1675,0,0,2025,0,0,919,0,0,1650,2012,0
2022-02-02 02:24:14.560610-03:00,0,1515,0,3285,1277,0,1630,542,0,98,0,0,1674,0,0,2028,0,0,926,0,0,1648,2005,0
2022-02-02 02:24:14.560610-03:00,112,1520,0,3285,1279,0,1632,0,0,80,0,0,1669,0,0,2024,0,0,939,0,0,1650,2026,0
2022-02-02 02:24:14.560610-03:00,113,1520,0,3287,1264,0,1623,575,0,105,0,0,1664,0,0,2022,0,0,944,0,0,1646,2038,0
2022-02-02 02:24:14.560610-03:00,115,1521,0,3285,1274,0,1623,537,0,108,0,0,1659,0,0,2021,0,0,930,0,0,1638,2055,0
2022-02-02 02:24:14.560610-03:00,114,1520,0,3286,1264,0,1633,529,0,97,0,0,1665,0,0,2030,0,0,919,0,0,1635,2031,0
2022-02-02 02:24:14.560610-03:00,113,1523,0,3289,1267,0,1621,534,0,59,0,0,1650,0,0,2029,0,0,912,0,0,1634,2013,0
2022-02-02 02:24:14.560610-03:00,112,1521,0,3287,1252,0,1659,492,0,64,0,0,1652,0,0,2023,0,0,913,0,0,1633,2000,0
2022-02-02 02:24:14.560610-03:00,135,1530,0,3359,1245,0,1616,504,0,60,0,0,1657,0,0,2026,0,0,899,0,0,1630,1985,0
2022-02-02 02:24:14.560610-03:00,133,1530,0,3261,1254,0,1616,539,0,68,0,0,1650,0,0,2030,0,0,907,0,0,1629,1941,0
2022-02-02 02:24:14.560610-03:00,130,1534,0,3289,1249,0,1626,560,0,65,0,0,1689,0,0,2030,0,0,903,0,0,1630,1955,0
2022-02-02 02:24:14.560610-03:00,137,1546,0,3271,1255,0,1603,536,0,65,0,0,1664,0,0,2035,0,0,910,0,0,1637,1955,0
2022-02-02 02:24:14.560610-03:00,106,1632,0,3299,1263,0,1595,539,0,67,0,0,1664,0,0,2036,0,0,912,0,0,1633,1953,0
2022-02-02 02:24:14.560610-03:00,101,1554,0,3289,1263,0,1616,540,0,63,0,0,1664,0,0,2030,0,0,909,0,0,1634,1943,0
2022-02-02 02:24:14.560610-03:00,101,1557,0,3284,1257,0,1616,547,0,79,0,0,1674,0,0,2031,0,0,908,0,0,1639,1952,0
2022-02-02 02:24:14.560610-03:00,98,1548,0,3291,1264,0,1623,537,0,80,0,0,1657,0,0,2032,0,0,912,0,0,1643,1959,0
2022-02-02 02:24:14.560610-03:00,114,1556,0,3293,1264,0,1631,550,0,171,0,0,1669,0,0,2033,0,0,930,0,0,1635,1961,0
2022-02-02 02:24:14.560610-03:00,126,1568,0,3280,1264,0,1647,546,0,74,0,0,1666,0,0,2034,0,0,939,0,0,1648,1966,0
2022-02-02 02:24:14.560610-03:00,113,1555,0,3291,1265,0,1625,535,0,60,0,0,1670,0,0,2022,0,0,939,0,0,1645,1957,0
2022-02-02 02:24:14.560610-03:00,122,1557,0,3295,1254,0,1635,533,0,87,0,0,1669,0,0,2033,0,0,944,0,0,1645,1969,0
2022-02-02 02:24:14.560610-03:00,122,1558,0,3293,1264,0,1631,577,0,78,0,0,1666,0,0,2032,0,0,931,0,0,1647,1975,0
2022-02-02 02:24:14.560610-03:00,123,1551,0,3309,1264,0,1616,551,0,81,0,0,1654,0,0,2035,0,0,907,0,0,1649,2002,0
2022-02-02 02:24:14.560610-03:00,124,1535,0,3309,1264,0,1629,544,0,101,0,0,1668,0,0,2036,0,0,946,0,0,1638,2001,0
2022-02-02 02:24:14.560610-03:00,112,1545,0,3302,1257,0,1616,0,0,89,0,0,1655,0,0,2031,0,0,939,0,0,1642,1995,0
2022-02-02 02:24:14.560610-03:00,125,1545,0,3287,1254,0,1619,546,0,72,0,0,1658,0,0,2032,0,0,942,0,0,1632,1984,0
2022-02-02 02:24:14.560610-03:00,128,1535,0,3297,1249,0,1605,543,0,74,0,0,1647,0,0,2031,0,0,935,0,0,1643,1981,0
2022-02-02 02:24:14.560610-03:00,136,1547,0,3294,1253,0,1629,533,0,65,0,0,1658,0,0,2017,0,0,935,0,0,1637,1963,0
2022-02-02 02:24:14.560610-03:00,128,1558,0,3302,1249,0,1633,542,0,71,0,0,1664,0,0,2036,0,0,938,0,0,1639,1980,0
2022-02-02 02:24:14.560610-03:00,129,1526,0,3306,1333,0,1644,547,0,68,0,0,1664,0,0,2044,0,0,943,0,0,1647,1968,0
2022-02-02 02:24:14.560610-03:00,128,1531,0,3302,1253,0,1616,544,0,70,0,0,1653,0,0,2034,0,0,937,0,0,1638,1954,0
2022-02-02 02:24:14.560610-03:00,130,1525,0,3302,1248,0,1616,544,0,70,0,0,1653,0,0,2034,0,0,936,0,0,1645,1969,0
2022-02-02 02:24:14.560610-03:00,131,1530,0,3301,1296,0,1630,541,0,62,0,0,1652,0,0,2034,0,0,941,0,0,1635,1968,0
2022-02-02 02:24:14.560610-03:00,120,1530,0,3301,1273,0,1639,545,0,80,0,0,1655,0,0,2041,0,0,939,0,0,1645,1971,0
2022-02-02 02:24:14.560610-03:00,128,1546,0,3301,1271,0,1642,533,0,70,0,0,1657,0,0,2038,0,0,957,0,0,1643,1968,0
2022-02-02 02:24:14.560610-03:00,134,1559,0,3312,1283,0,1654,537,0,78,0,0,1667,0,0,2062,0,0,974,0,0,1651,1967,0
2022-02-02 02:24:14.560610-03:00,127,1569,0,3303,1280,0,1653,539,0,75,0,0,1669,0,0,2074,0,0,976,0,0,1651,1968,0
2022-02-02 02:24:14.560610-03:00,123,1573,0,3306,1287,0,1657,537,0,76,0,0,1670,0,0,2063,0,0,971,0,0,1649,1973,0
2022-02-02 02:24:14.560610-03:00,128,1567,0,3310,1275,0,1657,545,0,80,0,0,1670,0,0,2060,0,0,947,0,0,1648,1982,0
2022-02-02 02:24:14.560610-03:00,128,1565,0,3302,1267,0,1648,547,0,70,0,0,1671,0,0,2058,0,0,937,0,0,1651,1974,0
2022-02-02 02:24:14.560610-03:00,112,1553,0,3299,1265,0,1646,539,0,58,0,0,1664,0,0,2043,0,0,935,0,0,1648,1967,0
2022-02-02 02:24:14.560610-03:00,127,1553,0,3297,1259,0,1642,544,0,67,0,0,1665,0,0,2046,0,0,944,0,0,1648,1936,0
2022-02-02 02:24:14.560610-03:00,91,1552,0,3293,1262,0,1647,535,0,63,0,0,1662,0,0,2053,0,0,950,0,0,1646,1936,0
2022-02-02 02:24:14.560610-03:00,93,1567,0,3307,1255,0,1654,543,0,71,0,0,1667,0,0,2058,0,0,954,0,0,1664,1952,0
2022-02-02 02:24:14.560610-03:00,90,1563,0,3303,1255,0,1648,542,0,71,0,0,1666,0,0,2057,0,0,957,0,0,1651,1965,0
2022-02-02 02:24:14.560610-03:00,87,1558,0,3296,1255,0,1648,541,0,69,0,0,1657,0,0,2046,0,0,958,0,0,1642,1958,0
2022-02-02 02:24:14.560610-03:00,110,1559,0,3299,1259,0,1649,544,0,67,0,0,1661,0,0,2054,0,0,965,0,0,1647,1955,0
2022-02-02 02:24:14.560610-03:00,83,1561,0,3297,1263,0,1648,546,0,68,0,0,1664,0,0,2057,0,0,962,0,0,1647,1958,0
2022-02-02 02:24:14.560610-03:00,82,1570,0,3310,1263,0,1659,554,0,64,0,0,1674,0,0,2057,0,0,978,0,0,1656,1949,0
2022-02-02 02:24:14.560610-03:00,81,1562,0,3294,1261,0,1655,541,0,54,0,0,1671,0,0,2062,0,0,969,0,0,1650,1931,0
2022-02-02 02:24:14.560610-03:00,83,1562,0,3296,1258,0,1651,542,0,62,0,0,1669,0,0,2058,0,0,974,0,0,1651,1937,0
2022-02-02 02:24:14.560610-03:00,81,1566,0,3295,1256,0,1654,529,0,64,0,0,1667,0,0,2054,0,0,990,0,0,1648,1936,0
2022-02-02 02:24:15.562286-03:00,82,1563,0,3295,1264,0,1659,507,0,57,0,0,1670,0,0,2053,0,0,993,0,0,1651,1934,0
2022-02-02 02:24:15.562286-03:00,80,1559,0,3299,1265,0,1661,528,0,64,0,0,1669,0,0,2053,0,0,987,0,0,1657,1935,0
2022-02-02 02:24:15.562286-03:00,86,1567,0,3307,1271,0,1666,528,0,65,0,0,1676,0,0,2063,0,0,1001,0,0,1658,1943,0
2022-02-02 02:24:15.562286-03:00,87,1565,0,3298,1264,0,1655,518,0,71,0,0,1669,0,0,2043,0,0,986,0,0,1648,1950,0
2022-02-02 02:24:15.562286-03:00,81,1558,0,3299,1264,0,1659,526,0,67,0,0,1662,0,0,2055,0,0,1008,0,0,1648,1922,0
2022-02-02 02:24:15.562286-03:00,85,1557,0,3290,1275,0,1663,525,0,61,0,0,1673,0,0,2046,0,0,991,0,0,1648,1919,0
2022-02-02 02:24:15.562286-03:00,90,1566,0,3309,1267,0,1680,530,0,66,0,0,1677,0,0,2062,0,0,992,0,0,1659,1926,0
2022-02-02 02:24:15.562286-03:00,87,1568,0,3303,1264,0,1671,528,0,73,0,0,1677,0,0,2047,0,0,995,0,0,1659,1904,0
2022-02-02 02:24:15.562286-03:00,88,1565,0,3297,1269,0,1664,481,0,64,0,0,1673,0,0,2046,0,0,989,0,0,1649,1901,0
2022-02-02 02:24:15.562286-03:00,85,1565,0,3298,1265,0,1663,482,0,66,0,0,1673,0,0,2041,0,0,999,0,0,1649,1886,0
2022-02-02 02:24:15.562286-03:00,97,1563,0,3294,1279,0,1653,510,0,70,0,0,1668,0,0,2055,0,0,999,0,0,1648,1902,0
2022-02-02 02:24:15.562286-03:00,94,1567,0,3295,1275,0,1661,497,0,65,0,0,1670,0,0,2054,0,0,992,0,0,1647,1914,0
2022-02-02 02:24:15.562286-03:00,97,1574,0,3307,1275,0,1668,519,0,69,0,0,1674,0,0,2064,0,0,1002,0,0,1653,1938,0
2022-02-02 02:24:15.562286-03:00,98,1571,0,3298,1276,0,1662,509,0,90,0,0,1665,0,0,2057,0,0,991,0,0,1649,1935,0
2022-02-02 02:24:15.562286-03:00,95,1570,0,3295,1269,0,1661,506,0,64,0,0,1673,0,0,2066,0,0,995,0,0,1648,1936,0
2022-02-02 02:24:15.562286-03:00,96,1570,0,3318,1279,0,1663,511,0,71,0,0,1665,0,0,2067,0,0,1003,0,0,1651,1942,0
2022-02-02 02:24:15.562286-03:00,87,1570,0,3298,1282,0,1669,502,0,67,0,0,1673,0,0,2068,0,0,1007,0,0,1651,1947,0
2022-02-02 02:24:15.562286-03:00,95,1581,0,3312,1291,0,1671,519,0,68,0,0,1677,0,0,2075,0,0,1006,0,0,1662,1953,0
2022-02-02 02:24:15.562286-03:00,89,1579,0,3298,1275,0,1663,522,0,67,0,0,1677,0,0,2070,0,0,993,0,0,1654,1949,0
2022-02-02 02:24:15.562286-03:00,91,1578,0,3310,1275,0,1661,511,0,58,0,0,1668,0,0,2080,0,0,989,0,0,1650,1934,0
2022-02-02 02:24:15.562286-03:00,94,1577,0,3295,1274,0,1664,519,0,66,0,0,1674,0,0,2065,0,0,977,0,0,1653,1926,0
2022-02-02 02:24:15.562286-03:00,96,1584,0,3296,1270,0,1662,523,0,66,0,0,1673,0,0,2066,0,0,976,0,0,1651,1901,0
2022-02-02 02:24:15.562286-03:00,102,1584,0,3306,1273,0,1673,519,0,67,0,0,1680,0,0,2079,0,0,977,0,0,1664,1905,0
2022-02-02 02:24:15.562286-03:00,94,1584,0,3303,1282,0,1677,510,0,67,0,0,1675,0,0,2075,0,0,981,0,0,1662,1909,0
2022-02-02 02:24:15.562286-03:00,93,1584,0,3295,1264,0,1669,505,0,86,0,0,1678,0,0,2073,0,0,981,0,0,1661,1925,0
2022-02-02 02:24:15.562286-03:00,93,1584,0,3296,1265,0,1668,507,0,99,0,0,1680,0,0,2070,0,0,990,0,0,1651,1926,0
2022-02-02 02:24:15.562286-03:00,106,1584,0,3293,1266,0,1676,507,0,98,0,0,1679,0,0,2069,0,0,1001,0,0,1664,1929,0
2022-02-02 02:24:15.562286-03:00,89,1581,0,3302,1270,0,1664,507,0,102,0,0,1674,0,0,2067,0,0,997,0,0,1661,1933,0
2022-02-02 02:24:15.562286-03:00,85,1553,0,3296,1278,0,1677,478,0,102,0,0,1674,0,0,2053,0,0,1008,0,0,1663,1931,0
2022-02-02 02:24:15.562286-03:00,93,1552,0,3313,1287,0,1673,453,0,86,0,0,1677,0,0,2027,0,0,987,0,0,1662,1919,0
2022-02-02 02:24:15.562286-03:00,93,1552,0,3299,1278,0,1680,470,0,64,0,0,1676,0,0,2047,0,0,992,0,0,1665,1918,0
2022-02-02 02:24:15.562286-03:00,91,1584,0,3648,1291,0,1681,464,0,105,0,0,1669,0,0,2059,0,0,993,0,0,1668,1909,0
2022-02-02 02:24:15.562286-03:00,87,1552,0,3291,1290,0,1680,477,0,112,0,0,1680,0,0,2064,0,0,989,0,0,1664,1872,0
2022-02-02 02:24:15.562286-03:00,86,1564,0,3274,1294,0,1677,466,0,107,0,0,1664,0,0,2064,0,0,989,0,0,1655,1859,0
2022-02-02 02:24:15.562286-03:00,119,1553,0,3297,1282,0,1676,481,0,108,0,0,1654,0,0,2063,0,0,990,0,0,1659,1871,0
2022-02-02 02:24:15.562286-03:00,91,1555,0,3306,1278,0,1680,468,0,94,0,0,1666,0,0,2064,0,0,994,0,0,1650,1871,0
2022-02-02 02:24:15.562286-03:00,102,1555,0,3293,1287,0,1667,465,0,107,0,0,1655,0,0,2059,0,0,1011,0,0,1653,1872,0
2022-02-02 02:24:15.562286-03:00,99,1595,0,3329,1293,0,1673,470,0,111,0,0,1651,0,0,2064,0,0,992,0,0,1648,1891,0
2022-02-02 02:24:15.562286-03:00,99,1571,0,3296,1282,0,1677,471,0,110,0,0,1658,0,0,2063,0,0,995,0,0,1648,1872,0
2022-02-02 02:24:15.562286-03:00,0,1573,0,3293,1287,0,1680,448,0,111,0,0,1664,0,0,2069,0,0,990,0,0,1643,1894,0
2022-02-02 02:24:15.562286-03:00,102,1577,0,3307,1283,0,1671,463,0,107,0,0,1653,0,0,2065,0,0,987,0,0,1618,1883,0
2022-02-02 02:24:15.562286-03:00,94,1574,0,3299,1285,0,1677,455,0,106,0,0,1666,0,0,2064,0,0,991,0,0,1648,1885,0
2022-02-02 02:24:15.562286-03:00,97,1607,0,3309,1289,0,1680,463,0,114,0,0,1685,0,0,2079,0,0,1007,0,0,1654,1898,0
2022-02-02 02:24:15.562286-03:00,100,1571,0,3294,1282,0,1674,464,0,141,0,0,1665,0,0,2066,0,0,992,0,0,1646,1897,0
2022-02-02 02:24:15.562286-03:00,96,1579,0,3306,1280,0,1661,464,0,105,0,0,1662,0,0,2071,0,0,971,0,0,1647,1888,0
2022-02-02 02:24:15.562286-03:00,107,1573,0,3297,1280,0,1666,463,0,107,0,0,1665,0,0,2074,0,0,960,0,0,1648,1885,0
2022-02-02 02:24:15.562286-03:00,101,1578,0,3299,1278,0,1680,463,0,104,0,0,1674,0,0,2077,0,0,956,0,0,1648,1855,0
2022-02-02 02:24:15.562286-03:00,107,1569,0,3300,1295,0,1694,460,0,108,0,0,1680,0,0,2079,0,0,970,0,0,1655,1853,0
2022-02-02 02:24:15.562286-03:00,107,1568,0,3303,1270,0,1678,462,0,102,0,0,1680,0,0,2083,0,0,976,0,0,1661,1854,0
2022-02-02 02:24:15.562286-03:00,106,1555,0,3292,1286,0,1671,462,0,105,0,0,1676,0,0,2087,0,0,969,0,0,1664,1851,0
2022-02-02 02:24:16.563928-03:00,111,1559,0,3296,1291,0,1669,482,0,113,0,0,1675,0,0,2091,0,0,964,0,0,1655,1872,0
2022-02-02 02:24:16.563928-03:00,112,1585,0,3309,1280,0,1677,457,0,104,0,0,1675,0,0,2082,0,0,963,0,0,1662,1877,0
2022-02-02 02:24:16.563928-03:00,83,1546,0,3287,1297,0,1682,459,0,107,0,0,1681,0,0,2095,0,0,974,0,0,1661,1890,0
2022-02-02 02:24:16.563928-03:00,111,1557,0,3310,1298,0,1680,464,0,109,0,0,1680,0,0,2093,0,0,965,0,0,1664,1889,0
2022-02-02 02:24:16.563928-03:00,109,1551,0,3281,1290,0,1677,464,0,109,0,0,1671,0,0,2087,0,0,960,0,0,1659,1879,0
2022-02-02 02:24:16.563928-03:00,122,1639,0,3303,1294,0,1681,464,0,112,0,0,1670,0,0,2090,0,0,963,0,0,1658,1874,0
2022-02-02 02:24:16.563928-03:00,116,1548,0,3301,1297,0,1677,464,0,112,0,0,1671,0,0,2081,0,0,957,0,0,1659,1872,0
2022-02-02 02:24:16.563928-03:00,117,1552,0,3297,1296,0,1681,464,0,108,0,0,1671,0,0,2087,0,0,967,0,0,1655,1873,0
2022-02-02 02:24:16.563928-03:00,122,1437,0,3305,1303,0,1683,459,0,112,0,0,1672,0,0,2086,0,0,970,0,0,1664,1890,0
2022-02-02 02:24:16.563928-03:00,102,1531,0,3296,1298,0,1678,462,0,109,0,0,1669,0,0,2078,0,0,975,0,0,1659,1888,0
2022-02-02 02:24:16.563928-03:00,95,1535,0,3298,1309,0,1677,464,0,114,0,0,1669,0,0,2074,0,0,950,0,0,1655,1869,0
2022-02-02 02:24:16.563928-03:00,97,1546,0,3297,1302,0,1677,463,0,107,0,0,1670,0,0,2067,0,0,946,0,0,1657,1847,0
2022-02-02 02:24:16.563928-03:00,125,1552,0,3307,1300,0,1682,464,0,111,0,0,1673,0,0,2064,0,0,945,0,0,1661,1836,0
2022-02-02 02:24:16.563928-03:00,130,1546,0,3299,1302,0,1686,465,0,110,0,0,1674,0,0,2063,0,0,939,0,0,1655,1818,0
2022-02-02 02:24:16.563928-03:00,121,1550,0,3268,1296,0,1680,454,0,107,0,0,1671,0,0,2054,0,0,938,0,0,1655,1811,0
2022-02-02 02:24:16.563928-03:00,128,1549,0,3296,1301,0,1677,454,0,105,0,0,1662,0,0,2051,0,0,946,0,0,1649,1818,0
2022-02-02 02:24:16.563928-03:00,202,1549,0,3302,1299,0,1656,455,0,104,0,0,1653,0,0,2047,0,0,960,0,0,1648,1819,0
2022-02-02 02:24:16.563928-03:00,129,1552,0,3296,1303,0,1679,458,0,105,0,0,1659,0,0,2042,0,0,961,0,0,1645,1825,0
2022-02-02 02:24:16.563928-03:00,130,1555,0,3310,1311,0,1678,462,0,106,0,0,1667,0,0,2063,0,0,970,0,0,1654,1844,0
2022-02-02 02:24:16.563928-03:00,123,1555,0,3294,1307,0,1664,449,0,100,0,0,1659,0,0,2047,0,0,961,0,0,1651,1838,0
