0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2022-02-02 14:56:58.009406-03:00,0,2567,0,0,3344,0,0,2878,0,0,373,0,2385,0,0,2450,0,0,0,0,0,80,70,0
2022-02-02 14:56:58.009406-03:00,0,2559,0,0,3334,0,0,2880,0,0,429,0,2387,0,0,2449,0,0,0,0,0,75,0,0
2022-02-02 14:56:58.009406-03:00,0,2545,0,0,3346,0,0,2877,0,0,453,0,2384,0,0,2432,0,0,0,0,0,43,0,0
2022-02-02 14:56:58.009406-03:00,0,2546,0,0,3346,0,0,2896,0,0,461,0,2381,0,0,2398,0,0,0,0,0,16,0,0
2022-02-02 14:56:58.009406-03:00,0,2548,0,0,3376,0,0,2874,0,0,448,0,2334,0,0,2405,0,0,0,0,0,18,0,0
2022-02-02 14:56:59.040981-03:00,0,2544,0,0,3382,0,0,2874,0,0,400,0,2297,0,0,2311,0,0,12,0,0,23,0,0
2022-02-02 14:56:59.040981-03:00,0,2544,0,0,3377,0,0,2881,0,0,507,0,2247,0,0,2352,0,0,0,0,0,38,0,0
2022-02-02 14:56:59.040981-03:00,0,2543,0,0,3393,0,112,2883,0,0,485,0,2214,0,0,2345,0,0,0,0,0,58,0,0
2022-02-02 14:56:59.040981-03:00,0,2545,0,0,3339,0,227,2884,0,0,511,0,2178,0,0,2352,0,0,0,0,0,35,0,0
2022-02-02 14:56:59.040981-03:00,0,2575,0,0,3317,0,303,2893,0,0,582,0,2167,0,0,2310,0,0,0,0,0,59,0,0
2022-02-02 14:56:59.040981-03:00,0,2518,0,0,3399,0,354,2891,0,0,636,0,2151,0,0,2295,0,0,0,0,0,73,0,0
2022-02-02 14:56:59.040981-03:00,0,2583,0,0,3421,0,448,2893,0,0,619,0,2120,0,0,2282,0,0,0,0,0,73,0,0
2022-02-02 14:56:59.040981-03:00,0,2576,0,0,3421,0,444,2896,0,0,638,0,2107,0,0,2261,0,0,0,0,0,74,0,0
2022-02-02 14:56:59.040981-03:00,0,2541,0,0,3429,0,324,2917,0,0,672,0,2119,0,0,2281,0,0,0,0,0,106,0,0
2022-02-02 14:56:59.040981-03:00,0,2575,0,0,3428,0,272,2894,0,0,694,0,2100,0,0,2292,0,0,0,0,0,176,0,0
2022-02-02 14:56:59.040981-03:00,0,2583,0,0,3424,0,236,2899,0,0,688,0,2045,0,0,2292,0,0,0,0,0,176,0,0
2022-02-02 14:56:59.040981-03:00,0,2574,0,0,3440,0,233,2896,0,0,710,0,2053,0,0,2305,0,0,0,0,0,118,0,0
2022-02-02 14:56:59.040981-03:00,0,2559,0,0,3422,0,272,2898,0,0,785,0,2093,0,0,2261,0,0,0,0,0,105,0,0
2022-02-02 14:56:59.040981-03:00,0,2571,0,0,3413,0,245,2899,0,0,731,0,2079,0,0,2259,0,0,0,0,0,54,0,0
2022-02-02 14:56:59.040981-03:00,0,2559,0,0,3430,0,240,2902,0,0,710,0,2096,0,0,2256,0,0,0,0,0,13,0,0
2022-02-02 14:56:59.040981-03:00,0,2571,0,0,3430,0,240,2904,0,0,722,0,2084,0,0,2240,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2559,0,0,3418,0,256,2898,0,0,719,0,2064,0,0,2241,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2572,0,0,3414,0,240,2906,0,0,751,0,1978,0,0,2246,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2551,0,0,3421,0,240,2907,0,0,743,0,1925,0,0,2257,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2551,0,0,3456,0,235,2907,0,0,743,0,1923,0,0,2250,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2547,0,0,3437,0,272,2906,0,0,738,0,1957,0,0,2259,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2553,0,0,3427,0,250,2906,0,0,771,0,1983,0,0,2260,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2550,0,0,3429,0,243,2907,0,0,863,0,1991,0,0,2263,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2566,0,0,3430,0,240,2915,1,0,926,0,2021,0,0,2267,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2551,0,0,3426,0,240,2945,0,0,867,0,2033,0,0,2261,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2576,0,0,3430,0,247,2928,5,0,895,0,2045,0,0,2259,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2559,0,0,3426,0,227,2925,0,0,912,0,2036,0,0,2250,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2554,0,0,3435,0,218,2926,9,0,955,0,2026,0,0,2256,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2569,0,0,3438,0,235,2927,35,0,960,0,2000,0,0,2245,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2574,0,0,3426,0,256,2919,44,0,1002,0,1973,0,0,2255,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2574,0,0,3423,0,229,2922,27,0,1011,0,1949,0,0,2240,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2575,0,0,3423,0,239,2918,23,0,1038,0,1966,0,0,2261,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2576,0,0,3418,0,268,2919,46,0,1001,0,1970,0,0,2275,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2575,0,0,3414,0,269,2917,54,0,989,0,1941,0,0,2263,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2559,0,0,3411,0,278,2921,6,0,948,0,1951,0,0,2279,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2569,0,0,3413,0,304,2927,0,0,865,0,1966,0,0,2283,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2559,0,0,3405,0,301,2933,0,0,817,0,2000,0,0,2288,0,0,0,0,0,6,0,0
2022-02-02 14:56:59.040981-03:00,0,2573,0,0,3408,0,311,2928,0,0,803,0,2022,0,0,2290,0,0,0,0,0,20,0,0
2022-02-02 14:56:59.040981-03:00,0,2576,0,0,3406,0,286,2933,0,0,767,0,2065,0,0,2287,0,0,0,0,0,19,0,0
2022-02-02 14:56:59.040981-03:00,0,2576,0,0,3398,0,288,2933,0,0,763,0,2080,0,0,2286,0,0,0,0,0,48,0,0
2022-02-02 14:56:59.040981-03:00,0,2583,0,0,3396,0,281,2928,0,0,739,0,2085,0,0,2288,0,0,0,0,0,39,0,0
2022-02-02 14:56:59.040981-03:00,0,2576,0,0,3393,0,288,2935,0,0,731,0,2099,0,0,2283,0,0,0,0,0,32,0,0
2022-02-02 14:56:59.040981-03:00,0,2575,0,0,3397,0,298,2933,0,0,737,0,2096,0,0,2287,0,0,0,0,0,23,0,0
2022-02-02 14:56:59.040981-03:00,0,2573,0,0,3393,0,304,2938,0,0,660,0,2082,0,0,2285,0,0,0,0,0,3,0,0
2022-02-02 14:56:59.040981-03:00,0,2573,0,0,3389,0,318,2933,0,0,614,0,2067,0,0,2282,0,0,0,0,0,6,0,0
2022-02-02 14:56:59.040981-03:00,0,2569,0,0,3383,0,339,2931,0,0,586,0,2077,0,0,2286,0,0,0,0,0,0,0,0
2022-02-02 14:56:59.040981-03:00,0,2557,0,0,3399,0,335,2925,0,0,619,0,2079,0,0,2279,0,0,0,0,0,1,0,0
2022-02-02 14:56:59.040981-03:00,0,2547,0,0,3379,0,350,2922,0,0,633,0,2091,0,0,2278,0,0,0,0,0,7,0,0
2022-02-02 14:56:59.040981-03:00,0,2544,0,0,3377,0,321,2915,0,0,624,0,2096,0,0,2276,0,0,0,0,0,11,0,0
2022-02-02 14:56:59.040981-03:00,0,2538,0,0,3382,0,336,2912,0,0,615,0,2095,0,0,2288,0,0,0,0,0,5,0,0
2022-02-02 14:57:00.061420-03:00,0,2522,0,0,3378,0,361,2908,0,0,628,0,2074,0,0,2273,0,0,0,0,0,14,0,0
2022-02-02 14:57:00.061420-03:00,0,2517,0,0,3388,0,369,2907,0,0,636,0,2062,0,0,2273,0,0,0,0,0,16,0,0
2022-02-02 14:57:00.061420-03:00,0,2512,0,0,3387,0,368,2907,0,0,654,0,2058,0,0,2272,0,0,0,0,0,21,0,0
2022-02-02 14:57:00.061420-03:00,0,2499,0,0,3391,0,417,2910,0,0,688,0,2064,0,0,2270,0,0,0,0,0,13,0,0
2022-02-02 14:57:00.061420-03:00,0,2501,0,0,3391,0,430,2910,0,0,719,0,2061,0,0,2267,0,0,0,0,0,13,0,0
2022-02-02 14:57:00.061420-03:00,0,2499,0,0,3395,0,457,2897,0,0,723,0,2045,0,0,2255,0,0,0,0,0,7,0,0
2022-02-02 14:57:00.061420-03:00,0,2496,0,0,3397,0,480,2898,0,0,723,0,2007,0,0,2252,0,0,0,0,0,6,0,0
2022-02-02 14:57:00.061420-03:00,0,2497,0,0,3401,0,481,2893,0,0,740,0,2001,0,0,2247,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2494,0,0,3400,0,487,2880,0,0,761,0,1980,0,0,2238,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2489,0,0,3398,0,483,2879,0,0,768,0,1970,0,0,2230,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2498,0,0,3406,0,489,2883,0,0,782,0,1964,0,0,2251,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2491,0,0,3407,0,486,2870,0,0,784,0,1965,0,0,2238,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2490,0,0,3403,0,478,2878,0,0,785,0,1968,0,0,2249,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2486,0,0,3413,0,478,2880,0,0,790,0,1989,0,0,2243,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2490,0,0,3410,0,464,2886,0,0,781,0,2010,0,0,2251,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2493,0,0,3409,0,481,2884,0,0,797,0,2025,0,0,2247,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2486,0,0,3411,0,486,2894,0,0,798,0,2011,0,0,2268,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2498,0,0,3415,0,496,2894,0,0,801,0,2016,0,0,2271,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2512,0,0,3431,0,494,2887,0,0,779,0,2030,0,0,2282,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2514,0,0,3431,0,490,2889,0,0,772,0,2025,0,0,2280,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2512,0,0,3431,0,486,2884,0,0,784,0,2034,0,0,2274,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2510,0,0,3430,0,445,2882,0,0,785,0,2041,0,0,2262,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2505,0,0,3428,0,430,2870,0,0,789,0,2038,0,0,2261,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2498,0,0,3424,0,420,2875,0,0,804,0,2046,0,0,2240,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2496,0,0,3427,0,415,2878,0,0,818,0,2045,0,0,2243,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2506,0,0,3428,0,432,2887,0,0,814,0,2064,0,0,2252,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2499,0,0,3422,0,438,2887,0,0,814,0,2045,0,0,2239,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2493,0,0,3408,0,432,2883,0,0,837,0,2018,0,0,2237,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2493,0,0,3406,0,433,2890,0,0,834,0,2017,0,0,2240,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2492,0,0,3407,0,431,2885,0,0,845,0,2032,0,0,2244,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2495,0,0,3403,0,434,2899,0,0,863,0,2047,0,0,2251,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2496,0,0,3392,0,441,2899,0,0,862,0,2057,0,0,2234,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2505,0,0,3403,0,447,2918,0,0,877,0,2062,0,0,2255,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2513,0,0,3387,0,423,2925,0,0,863,0,2069,0,0,2269,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2517,0,0,3405,0,355,2928,0,0,866,0,2077,0,0,2258,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2516,0,0,3386,0,365,2923,0,0,849,0,2086,0,0,2262,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2526,0,0,3379,0,374,2934,0,0,869,0,2096,0,0,2277,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2517,0,0,3375,0,365,2930,0,0,842,0,2098,0,0,2265,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2515,0,0,3367,0,346,2935,0,0,845,0,2086,0,0,2255,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2519,0,0,3376,0,334,2945,0,0,812,0,2099,0,0,2255,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2525,0,0,3374,0,340,2947,0,0,769,0,2103,0,0,2256,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2517,0,0,3367,0,334,2954,0,0,748,0,2114,0,0,2256,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2512,0,0,3355,0,319,2938,0,0,747,0,2112,0,0,2235,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2504,0,0,3373,0,350,2928,0,0,688,0,2127,0,0,2241,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2503,0,0,3343,0,354,2927,0,0,706,0,2128,0,0,2242,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2513,0,0,3354,0,359,2943,0,0,697,0,2142,0,0,2247,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2512,0,0,3344,0,368,2931,0,0,699,0,2128,0,0,2254,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2512,0,0,3350,0,366,2915,0,0,684,0,2133,0,0,2253,0,0,0,0,0,0,0,0
2022-02-02 14:57:00.061420-03:00,0,2514,0,0,3347,0,350,2950,0,0,688,0,2129,0,0,2256,0,0,0,0,0,8,0,0
2022-02-02 14:57:00.061420-03:00,0,2512,0,0,3354,0,334,2933,0,0,692,0,2145,0,0,2261,0,0,0,0,0,105,0,0
2022-02-02 14:57:01.072025-03:00,0,2517,0,0,3360,0,368,2928,0,0,718,0,2176,0,0,2267,0,0,0,0,0,121,0,0
2022-02-02 14:57:01.072025-03:00,0,2518,0,0,3361,0,370,2938,0,0,703,0,2187,0,0,2271,0,0,0,0,0,139,0,0
2022-02-02 14:57:01.072025-03:00,0,2522,0,0,3369,0,366,2943,0,0,704,0,2192,0,0,2270,0,0,0,0,0,160,0,0
2022-02-02 14:57:01.072025-03:00,0,2528,0,0,3363,0,354,2940,0,0,718,0,2180,0,0,2285,0,0,0,0,0,156,0,0
2022-02-02 14:57:01.072025-03:00,0,2530,0,0,3363,0,338,2943,0,0,713,0,2188,0,0,2279,0,0,0,0,0,198,0,0
2022-02-02 14:57:01.072025-03:00,0,2528,0,0,3377,0,335,2951,0,0,723,0,2176,0,0,2277,0,0,0,0,0,196,0,0
2022-02-02 14:57:01.072025-03:00,0,2537,0,0,3369,0,337,2983,0,0,732,0,2195,0,0,2284,0,0,0,0,0,215,0,0
2022-02-02 14:57:01.072025-03:00,0,2518,0,0,3374,0,352,2959,0,0,749,0,2208,0,0,2282,0,0,0,0,0,150,0,0
2022-02-02 14:57:01.072025-03:00,0,2527,0,0,3376,0,343,2965,0,0,752,0,2218,0,0,2279,0,0,0,0,0,144,0,0
2022-02-02 14:57:01.072025-03:00,0,2519,0,0,3376,0,352,2955,0,0,766,0,2220,0,0,2283,0,0,0,0,0,134,0,0
2022-02-02 14:57:01.072025-03:00,0,2528,0,0,3405,0,366,2963,0,0,772,0,2216,0,0,2273,0,0,0,0,0,125,0,0
2022-02-02 14:57:01.072025-03:00,0,2523,0,0,3376,0,378,2963,0,0,775,0,2204,0,0,2267,0,0,0,0,0,107,0,0
2022-02-02 14:57:01.072025-03:00,0,2519,0,0,3376,0,363,2960,0,0,766,0,2199,0,0,2261,0,0,0,0,0,17,0,0
2022-02-02 14:57:01.072025-03:00,0,2511,0,0,3354,0,368,2962,0,0,780,0,2198,0,0,2253,0,0,0,0,0,0,0,0
2022-02-02 14:57:01.072025-03:00,0,2543,0,0,3393,0,372,2960,0,0,767,0,2199,0,0,2251,0,0,0,0,0,0,0,0
2022-02-02 14:57:01.072025-03:00,0,2514,0,0,3347,0,366,2972,0,0,773,0,2194,0,0,2226,0,0,0,0,0,0,0,0
2022-02-02 14:57:01.072025-03:00,0,2521,0,0,3361,0,369,2960,0,0,784,0,2194,0,0,2258,0,0,0,0,0,0,0,0
2022-02-02 14:57:01.072025-03:00,0,2527,0,0,3355,0,375,2960,0,0,784,0,2197,0,0,2261,0,0,0,0,0,0,0,0
2022-02-02 14:57:01.072025-03:00,0,2519,0,0,3346,0,393,2973,0,0,784,0,2201,0,0,2271,0,0,0,0,0,0,0,0
2022-02-02 14:57:01.072025-03:00,0,2523,0,0,3346,0,393,2973,0,0,796,0,2208,0,0,2275,0,0,0,0,0,28,0,0
2022-02-02 14:57:01.072025-03:00,0,2531,0,0,3355,0,391,2978,0,0,864,0,2215,0,0,2286,0,0,0,0,0,311,0,0
2022-02-02 14:57:01.072025-03:00,0,2597,0,0,3334,0,406,2973,0,0,793,0,2194,0,0,2289,0,0,0,0,0,116,0,0
2022-02-02 14:57:01.072025-03:00,0,2543,0,0,3365,0,407,2976,0,0,1238,0,2202,0,0,2288,0,0,0,0,0,128,0,0
2022-02-02 14:57:01.072025-03:00,0,2547,0,0,3429,0,368,2976,0,0,759,0,2218,0,0,2309,0,0,0,0,0,144,0,0
2022-02-02 14:57:01.072025-03:00,0,2555,0,0,3378,0,379,2971,0,0,738,0,2207,0,0,2295,0,0,0,0,0,176,0,0
2022-02-02 14:57:01.072025-03:00,0,2557,0,0,3376,0,384,2966,0,0,703,0,2266,0,0,2309,0,0,0,0,0,208,0,0
2022-02-02 14:57:01.072025-03:00,0,2572,0,0,3376,0,369,2940,0,0,636,0,2228,0,0,2298,0,0,0,0,0,206,0,0
2022-02-02 14:57:01.072025-03:00,0,2570,0,0,3379,0,402,2948,0,0,591,0,2232,0,0,2320,0,0,0,0,0,213,0,0
2022-02-02 14:57:01.072025-03:00,0,2571,0,0,3378,0,407,2941,0,0,556,0,2231,0,0,2320,0,0,0,0,0,219,0,0
2022-02-02 14:57:01.072025-03:00,0,2548,0,0,3376,0,400,2961,0,0,523,0,2227,0,0,2320,0,0,0,0,0,224,0,0
2022-02-02 14:57:01.072025-03:00,0,2552,0,0,3375,0,443,2929,0,0,464,0,2227,0,0,2317,0,0,0,0,0,210,0,0
2022-02-02 14:57:01.072025-03:00,0,2544,0,0,3357,0,459,2928,0,0,487,0,2201,0,0,2315,0,0,0,0,0,240,0,0
2022-02-02 14:57:01.072025-03:00,0,2528,0,0,3359,0,486,2925,0,0,463,0,2214,0,0,2320,0,0,0,0,0,237,0,0
2022-02-02 14:57:01.072025-03:00,0,2526,0,0,3343,0,502,2924,0,0,387,0,2192,0,0,2317,0,0,0,0,0,218,0,0
2022-02-02 14:57:01.072025-03:00,0,2504,0,0,3328,0,546,2913,0,0,384,0,2192,0,0,2320,0,0,0,0,0,222,0,0
2022-02-02 14:57:01.072025-03:00,0,2496,0,0,3315,0,568,2906,0,0,382,0,2191,0,0,2315,0,0,0,0,0,156,0,0
2022-02-02 14:57:01.072025-03:00,0,2487,0,0,3315,0,625,2895,0,0,368,0,2166,0,0,2313,0,0,0,0,0,157,0,0
2022-02-02 14:57:01.072025-03:00,0,2490,0,0,3299,0,470,2895,0,0,378,0,2150,0,0,2318,0,0,0,0,0,113,0,0
2022-02-02 14:57:01.072025-03:00,0,2480,0,0,3296,0,591,2896,0,0,403,0,2159,0,0,2308,0,0,0,0,0,148,0,0
2022-02-02 14:57:01.072025-03:00,0,2493,0,0,3289,0,563,2989,0,0,432,0,2151,0,0,2310,0,0,0,0,0,144,0,0
2022-02-02 14:57:01.072025-03:00,0,2490,0,0,3280,0,592,2902,0,0,493,0,2189,0,0,2307,0,0,0,0,0,134,0,0
2022-02-02 14:57:01.072025-03:00,0,2494,0,0,3270,0,595,2905,0,0,506,0,2173,0,0,2288,0,0,0,0,0,138,0,0
2022-02-02 14:57:01.072025-03:00,0,2487,0,0,3264,0,592,2913,0,0,589,0,2174,0,0,2282,0,0,0,0,0,147,0,0
2022-02-02 14:57:01.072025-03:00,0,2491,0,0,3260,0,592,2864,0,0,596,0,2164,0,0,2289,0,0,0,0,0,143,0,0
2022-02-02 14:57:01.072025-03:00,0,2493,0,0,3258,0,574,2923,0,0,647,0,2161,0,0,2282,0,0,0,0,0,160,0,0
2022-02-02 14:57:01.072025-03:00,0,2490,0,0,3250,0,558,2926,0,0,680,0,2155,0,0,2286,0,0,0,0,0,146,0,0
2022-02-02 14:57:01.072025-03:00,0,2497,0,0,3248,0,560,2925,0,0,688,0,2147,0,0,2283,0,0,0,0,0,175,0,0
2022-02-02 14:57:01.072025-03:00,0,2502,0,0,3254,0,560,2925,0,0,682,0,2161,0,0,2278,0,0,0,0,0,169,0,0
2022-02-02 14:57:01.072025-03:00,0,2499,0,0,3249,0,560,2918,0,0,689,0,2156,0,0,2274,0,0,0,0,0,160,0,0
2022-02-02 14:57:01.072025-03:00,0,2499,0,0,3255,0,550,2922,0,0,687,0,2160,0,0,2277,0,0,0,0,0,165,0,0
2022-02-02 14:57:02.083420-03:00,0,2535,0,0,3262,0,545,2913,0,0,659,0,2160,0,0,2277,0,0,0,0,0,158,0,0
2022-02-02 14:57:02.083420-03:00,0,2499,0,0,3264,0,554,2910,0,0,655,0,2162,0,0,2277,0,0,0,0,0,151,0,0
2022-02-02 14:57:02.083420-03:00,0,2512,0,0,3265,0,560,2899,0,0,624,0,2160,0,0,2278,0,0,0,0,0,149,0,0
2022-02-02 14:57:02.083420-03:00,0,2501,0,0,3272,0,576,2896,0,0,609,0,2160,0,0,2272,0,0,0,0,0,173,0,0
2022-02-02 14:57:02.083420-03:00,0,2502,0,0,3274,0,558,2890,0,0,611,0,2165,0,0,2279,0,0,0,0,0,151,0,0
2022-02-02 14:57:02.083420-03:00,0,2499,0,0,3277,0,569,2893,0,0,589,0,2160,0,0,2282,0,0,0,0,0,176,0,0
2022-02-02 14:57:02.083420-03:00,0,2501,0,0,3278,0,574,2890,0,0,575,0,2160,0,0,2283,0,0,0,0,0,167,0,0
2022-02-02 14:57:02.083420-03:00,0,2501,0,0,3278,0,563,2890,0,0,544,0,2160,0,0,2273,0,0,0,0,0,180,0,0
2022-02-02 14:57:02.083420-03:00,0,2500,0,0,3280,0,576,2885,0,0,540,0,2161,0,0,2276,0,0,0,0,0,201,0,0
2022-02-02 14:57:02.083420-03:00,0,2507,0,0,3280,0,565,2891,0,0,544,0,2165,0,0,2282,0,0,0,0,0,195,0,0
2022-02-02 14:57:02.083420-03:00,0,2513,0,0,3280,0,575,2890,0,0,547,0,2166,0,0,2285,0,0,0,0,0,195,0,0
2022-02-02 14:57:02.083420-03:00,0,2497,0,0,3279,0,573,2887,0,0,547,0,2160,0,0,2289,0,0,0,0,0,202,0,0
2022-02-02 14:57:02.083420-03:00,0,2512,0,0,3286,0,572,2889,0,0,543,0,2160,0,0,2291,0,0,0,0,0,207,0,0
